  256	  0.58	  0.65	16.319	  2.32	 12.28	102.212	 0.066	0	  0	  1	  0	  0	0.220	0.220	0.042	                        
  257	  0.53	  0.58	14.416	  0.77	  7.55	33.213	 0.019	0	  0	  0	  1	  0	0.556	0.777	0.134	                        
  259	  0.32	  0.32	13.233	  1.55	  0.00	56.891	 0.018	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  260	  0.58	  0.63	15.483	  2.32	  8.77	96.112	 0.060	0	  0	  2	  0	  0	0.503	0.503	0.047	                        
  261	  0.59	  0.92	17.620	  4.65	 56.90	189.473	 0.174	0	  0	  0	  0	  1	0.647	1.150	9.539	                        
  263	  0.46	  0.51	13.007	  4.65	 10.87	122.089	 0.063	0	  0	  0	  0	  0	0.000	0.000	0.909	                        
  264	  0.26	  0.26	12.023	  3.10	  0.00	86.897	 0.023	0	  0	  0	  0	  0	0.000	0.000	0.022	                        
  265	  0.51	  0.53	15.604	  0.00	  3.92	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.054	                        
  268	  0.69	  0.78	16.640	  1.55	 13.24	73.482	 0.057	0	  0	  1	  0	  0	0.536	0.536	0.006	                        
  271	  0.70	  0.76	15.471	  3.10	  8.70	120.483	 0.091	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  272	  0.70	  0.76	16.194	  0.77	  8.70	37.541	 0.028	0	  0	  1	  0	  0	0.231	0.231	0.000	                        
  273	  0.23	  0.24	17.578	  0.77	  4.35	40.910	 0.010	0	  0	  1	  0	  0	0.112	0.343	0.000	                        
  274	  0.77	  0.77	19.798	  0.77	  0.00	46.315	 0.036	0	  0	  0	  0	  0	0.000	0.000	2.268	                        
  276	  0.75	  0.78	17.610	  1.55	  4.05	78.206	 0.061	0	  0	  0	  0	  0	0.000	0.000	0.009	                        
  277	  0.44	  0.49	13.394	  3.10	 11.36	100.250	 0.050	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
