25	  3.01	  3.60	41.360	  6.93	 19.60	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
26	  2.65	  2.76	24.223	  0.00	  4.15	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
27	  1.83	  3.18	27.989	  0.00	 73.77	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
28	  0.41	  0.44	19.210	  8.47	  7.32	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
29	  1.60	  1.72	23.775	  0.00	  7.50	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
30	  0.59	  0.73	60.468	  0.00	 23.73	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
31	  0.75	  1.05	19.779	  0.00	 40.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
32	  1.72	  1.87	32.211	  7.70	  8.72	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
33	  2.20	  2.50	28.271	  0.00	 13.64	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
34	  2.22	  3.33	37.520	 14.63	 50.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
35	  0.53	  0.96	22.404	  0.00	 81.13	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
36	  0.66	  0.79	29.284	  0.00	 19.70	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
37	  1.01	  1.77	27.236	  0.00	 75.25	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
38	  1.70	  1.77	45.568	  6.16	  4.12	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
39	  1.34	  1.47	23.550	 11.55	  9.70	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
40	  1.01	  1.57	25.582	  0.00	 55.45	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
41	  4.62	  5.02	38.757	 19.25	  8.66	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
42	  2.32	  2.56	40.886	  7.70	 10.34	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
43	  0.30	  0.37	10.753	  0.00	 23.33	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
44	  3.50	  3.66	23.370	 11.55	  4.57	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
45	  0.75	  0.79	11.589	  5.39	  5.33	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
46	  0.64	  0.69	11.523	  5.39	  7.81	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
47	  2.24	  2.41	19.504	  0.00	  7.59	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
48	  0.57	  0.61	34.038	 10.78	  7.02	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
49	  0.61	  0.67	28.323	  9.24	  9.84	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
50	  4.47	  4.62	48.439	 17.71	  3.36	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
51	  0.40	  0.47	26.552	  0.00	 17.50	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
52	  1.49	  1.93	32.272	  0.00	 29.53	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
53	  1.41	  1.63	35.718	  6.93	 15.60	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
54	  0.95	  1.01	17.621	  8.47	  6.32	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
55	  0.95	  1.89	37.573	  0.00	 98.95	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
56	  1.40	  1.60	21.578	  0.00	 14.29	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
57	  3.20	  3.88	30.828	 15.40	 21.25	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
58	  0.41	  0.47	17.923	  0.00	 14.63	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
59	  0.99	  1.19	19.038	  0.00	 20.20	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
60	  0.22	  0.22	 8.712	  3.08	  0.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
61	  0.50	  0.53	24.059	  0.00	  6.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
62	  2.27	  3.07	24.584	  0.00	 35.24	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
63	  1.33	  2.14	24.770	  0.00	 60.90	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
64	  3.38	  4.14	19.370	  9.24	 22.49	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
65	  2.19	  2.38	27.310	  0.00	  8.68	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
66	  0.64	  0.69	33.876	 12.32	  7.81	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
67	  0.90	  1.08	16.894	  7.70	 20.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
68	  2.51	  2.61	44.152	 12.32	  3.98	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
69	  2.20	  2.24	26.912	  8.47	  1.82	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
70	  0.44	  0.46	26.379	  3.85	  4.55	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
71	  0.78	  0.82	24.028	  9.24	  5.13	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
72	  1.66	  1.94	19.654	  7.70	 16.87	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
73	  1.43	  2.85	34.623	  0.00	 99.30	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
74	  0.96	  1.08	18.072	  8.47	 12.50	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
75	  3.98	  4.37	32.760	 16.17	  9.80	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
76	  1.56	  1.67	26.418	  0.00	  7.05	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
77	  1.29	  1.39	29.099	  0.00	  7.75	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
78	  0.61	  0.91	29.496	  0.00	 49.18	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
79	  1.51	  1.63	24.526	 11.55	  7.95	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
80	  0.76	  0.81	24.344	  0.00	  6.58	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
81	  0.33	  0.36	16.219	  4.62	  9.09	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
82	  2.71	  2.83	39.086	 11.55	  4.43	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
83	  1.28	  2.11	34.593	 12.32	 64.84	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
84	  3.77	  4.18	36.324	  0.00	 10.88	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
85	  2.20	  2.31	25.802	  0.00	  5.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
86	  3.51	  3.68	28.611	 13.09	  4.84	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
87	  3.19	  3.38	12.887	  6.16	  5.96	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
88	  1.83	  1.98	31.674	 15.40	  8.20	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
89	  1.04	  1.15	34.730	  0.00	 10.58	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
90	  1.07	  1.78	21.376	  0.00	 66.36	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
91	  1.08	  1.68	27.717	  0.00	 55.56	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
92	  0.67	  1.20	23.229	  0.00	 79.10	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
93	  2.24	  2.45	 9.444	  3.85	  9.38	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
94	  0.42	  0.65	24.933	 11.55	 54.76	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
95	  2.57	  2.77	30.805	 10.78	  7.78	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
96	  1.14	  1.64	23.627	  0.00	 43.86	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
97	  0.41	  0.41	29.158	  9.24	  0.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
98	  0.48	  0.58	15.224	  6.16	 20.83	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
99	  0.51	  0.56	26.873	  7.70	  9.80	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
100	  0.66	  0.80	20.881	  0.00	 21.21	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
101	  1.83	  1.99	20.208	  0.00	  8.74	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
102	  0.63	  0.71	54.318	 12.32	 12.70	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
103	  0.67	  0.80	25.535	 12.32	 19.40	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
104	  0.41	  0.43	18.261	  8.47	  4.88	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
105	  0.99	  1.24	91.206	  0.00	 25.25	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
106	  3.31	  3.60	37.989	  0.00	  8.76	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
107	  0.48	  0.51	26.858	 10.78	  6.25	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
108	  0.48	  0.54	30.291	  0.00	 12.50	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
109	  2.23	  2.49	36.975	  0.00	 11.66	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
110	  1.22	  1.35	41.274	 13.09	 10.66	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
111	  0.27	  0.28	17.147	  7.70	  3.70	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
112	  1.48	  2.00	69.253	 20.79	 35.14	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
113	  0.68	  0.74	27.033	 12.32	  8.82	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
114	  0.63	  0.64	25.179	  0.00	  1.59	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
115	  1.21	  1.29	36.507	  0.00	  6.61	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
116	  2.45	  2.80	26.771	 10.01	 14.29	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
117	  0.29	  0.46	23.840	 11.55	 58.62	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
118	  1.10	  2.33	27.261	  0.00	111.82	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
119	  2.12	  2.72	23.273	  0.00	 28.30	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
120	  0.80	  0.94	29.058	 13.09	 17.50	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
121	  1.60	  2.72	26.835	 13.09	 70.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
122	  2.47	  3.20	12.011	  3.08	 29.55	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
123	  4.71	  4.86	28.937	 13.86	  3.18	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
124	  0.59	  0.64	13.589	  0.00	  8.47	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
125	  1.21	  1.28	24.027	  6.93	  5.79	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
126	  1.41	  1.53	40.562	 14.63	  8.51	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
127	  1.86	  2.24	30.698	  0.00	 20.43	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
128	  2.04	  2.16	16.533	  0.00	  5.88	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
129	  3.06	  3.24	30.048	  0.00	  5.88	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
130	  0.44	  0.52	34.182	  0.00	 18.18	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
131	  1.93	  3.39	23.066	  0.00	 75.65	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
132	  0.34	  0.56	24.028	  0.00	 64.71	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
133	  1.21	  1.43	30.245	  0.00	 18.18	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
134	  1.84	  2.09	27.844	 13.09	 13.59	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
135	  3.02	  3.37	31.055	 15.40	 11.59	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
136	  2.29	  2.61	28.551	 12.32	 13.97	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
137	  2.39	  2.51	22.936	 10.78	  5.02	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
138	  0.85	  1.02	17.293	  0.00	 20.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
139	  1.49	  1.55	21.356	  0.00	  4.03	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
140	  2.52	  2.68	19.114	  8.47	  6.35	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
141	  0.64	  0.70	25.058	  6.16	  9.38	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
142	  3.49	  3.67	45.733	  8.47	  5.16	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
143	  0.89	  1.19	28.478	  0.00	 33.71	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
144	  0.97	  1.14	33.630	 16.17	 17.53	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
145	  2.82	  3.22	33.337	 13.86	 14.18	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
146	  1.63	  3.19	14.969	  0.00	 95.71	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
147	  1.75	  2.92	32.805	 16.17	 66.86	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
148	  2.25	  2.54	18.203	  0.00	 12.89	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
149	  1.81	  1.93	20.551	  0.00	  6.63	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
150	  0.34	  0.59	16.230	  3.08	 73.53	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
151	  2.45	  2.71	20.105	  9.24	 10.61	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
152	  0.20	  0.20	13.409	  6.16	  0.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
153	  2.84	  3.14	30.868	  0.00	 10.56	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
154	  2.90	  3.17	34.589	  0.00	  9.31	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
155	  1.92	  2.44	34.252	  0.00	 27.08	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
156	  0.37	  0.52	22.306	 10.78	 40.54	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
157	  0.49	  0.52	25.233	 11.55	  6.12	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
158	  1.88	  2.60	18.563	  0.00	 38.30	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
159	  1.70	  2.12	38.023	  0.00	 24.71	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
160	  1.29	  1.65	21.724	 10.78	 27.91	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
161	  1.46	  2.87	20.194	  0.00	 96.58	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
162	  0.53	  0.96	22.422	  0.00	 81.13	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
163	  0.80	  0.85	18.320	  8.47	  6.25	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
164	  3.60	  3.99	34.641	  0.00	 10.83	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
165	  1.49	  1.65	26.044	  0.00	 10.74	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
166	  0.83	  0.99	34.198	 15.40	 19.28	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
167	  2.29	  3.78	10.084	  3.85	 65.07	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
168	  0.79	  0.87	28.329	  0.00	 10.13	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
169	  0.85	  0.91	34.164	 14.63	  7.06	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
170	  0.94	  1.83	36.669	  0.00	 94.68	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
171	  0.81	  0.89	22.202	  0.00	  9.88	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
172	  1.00	  1.12	11.444	  5.39	 12.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
173	  3.74	  3.95	42.750	 18.48	  5.61	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
174	  0.20	  0.24	16.873	  0.00	 20.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
175	  2.32	  2.96	40.977	 12.32	 27.59	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
176	  0.24	  0.26	21.764	 10.78	  8.33	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
177	  1.74	  1.84	16.745	  0.00	  5.75	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
178	  1.82	  2.32	23.392	  0.00	 27.47	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
179	  0.48	  0.50	17.237	  4.62	  4.17	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
180	  2.59	  2.74	25.806	  6.93	  5.79	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
181	  1.05	  1.62	20.413	  0.00	 54.29	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
182	  0.80	  1.23	27.215	  0.00	 53.75	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
183	  1.63	  2.42	21.044	  0.00	 48.47	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
184	  2.14	  2.31	22.314	  9.24	  7.94	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
185	  0.72	  1.16	32.607	  0.00	 61.11	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
186	  0.43	  0.81	16.305	  0.00	 88.37	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
187	  2.41	  3.05	24.529	  8.47	 26.56	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
188	  3.78	  4.08	21.626	 10.78	  7.94	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
189	  0.64	  0.66	28.637	  9.24	  3.13	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
190	  0.75	  0.90	45.405	 16.94	 20.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
191	  0.78	  0.83	46.024	 20.79	  6.41	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
192	  0.21	  0.22	26.896	  0.00	  4.76	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
193	  0.49	  0.52	23.116	 10.78	  6.12	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
194	  0.26	  0.26	20.503	  5.39	  0.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
195	  0.38	  0.40	14.069	  3.08	  5.26	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
196	  3.41	  3.53	25.161	  0.00	  3.52	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
197	  0.22	  0.24	12.052	  0.00	  9.09	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
198	  2.70	  3.70	22.797	  0.00	 37.04	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
199	  1.72	  1.81	28.610	 12.32	  5.23	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
200	  1.40	  1.53	18.604	  9.24	  9.29	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
201	  0.34	  0.60	16.787	  0.00	 76.47	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
202	  0.47	  0.52	28.134	  4.62	 10.64	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
203	  0.61	  1.30	18.578	  0.00	113.11	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
204	  0.83	  1.01	14.472	  6.93	 21.69	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
205	  1.86	  3.53	22.665	  0.00	 89.78	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
206	  2.27	  3.51	14.170	  0.00	 54.63	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
207	  0.77	  0.82	15.754	  6.93	  6.49	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
208	  2.99	  3.22	22.104	 10.78	  7.69	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
209	  1.59	  2.34	20.496	 10.01	 47.17	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
210	  1.82	  1.85	47.896	 16.94	  1.65	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
211	  1.69	  1.91	27.291	 10.78	 13.02	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
212	  0.58	  0.82	15.236	  0.00	 41.38	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
213	  0.34	  0.46	19.340	  0.00	 35.29	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
214	  0.89	  1.02	17.564	  0.00	 14.61	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
215	  0.50	  0.55	13.820	  0.00	 10.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
216	  2.05	  2.27	31.382	  0.00	 10.73	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
217	  0.39	  0.48	 8.276	  1.54	 23.08	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
218	  0.54	  1.08	32.055	  0.00	100.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
219	  0.30	  0.30	16.405	  0.00	  0.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
220	  4.23	  4.52	34.249	  0.00	  6.86	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
221	  0.51	  0.59	15.313	  6.93	 15.69	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
222	  1.33	  2.00	38.753	 12.32	 50.38	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
223	  0.46	  0.57	27.307	 11.55	 23.91	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
224	  1.24	  1.32	26.815	  0.00	  6.45	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
225	  0.63	  1.15	33.117	 12.32	 82.54	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
226	  1.34	  1.50	26.996	  0.00	 11.94	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
227	  0.79	  1.57	20.281	  0.00	 98.73	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
228	  1.53	  2.71	18.461	  0.00	 77.12	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
229	  1.10	  1.16	37.469	 17.71	  5.45	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
230	  0.29	  0.31	18.973	  3.85	  6.90	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
231	  1.15	  1.28	24.084	  0.00	 11.30	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
232	  1.85	  1.97	24.875	  0.00	  6.49	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
233	  3.50	  3.67	18.839	  8.47	  4.86	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
234	  1.40	  2.35	22.672	  0.00	 67.86	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
235	  0.32	  0.32	44.687	  0.00	  0.00	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
236	  4.72	  5.23	50.124	 14.63	 10.81	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
237	  0.24	  0.26	 6.935	  0.77	  8.33	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
238	  2.66	  4.03	26.354	 10.78	 51.50	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
239	  0.73	  0.81	23.833	  0.00	 10.96	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
240	  2.03	  3.48	17.445	  8.47	 71.43	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
241	  2.04	  2.94	22.190	  0.00	 44.12	  0.00	  0.00	0	0	0	0	0	0.000	0.000	0.000
